repo_name,file_path,file_name,extension,additions,deletions
lets-plot,docs/dev/notebooks/coord_polar_wind.csv,coord_polar_wind.csv,csv,1147261.0,0.0
lets-plot,docs/dev/notebooks/interactive_tools.ipynb,interactive_tools.ipynb,ipynb,28830.0,724.0
lets-plot,docs/dev/notebooks/waterfall.ipynb,waterfall.ipynb,ipynb,22593.0,6894.0
lets-plot,docs/dev/notebooks/coord_polar.ipynb,coord_polar.ipynb,ipynb,17072.0,11793.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/data/SeattleWeather.kt,SeattleWeather.kt,kt,11701.0,0.0
lets-plot,docs/f-24g/scientific_notation_table.ipynb,scientific_notation_table.ipynb,ipynb,7672.0,0.0
lets-plot,docs/dev/notebooks/LP-1074.ipynb,LP-1074.ipynb,ipynb,4602.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/Cars.kt,Cars.kt,kt,4480.0,0.0
lets-plot,docs/dev/notebooks/geom_curve.ipynb,geom_curve.ipynb,ipynb,3617.0,286.0
lets-plot,docs/dev/notebooks/auto_orientation_discretes.ipynb,auto_orientation_discretes.ipynb,ipynb,3414.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/Penguins.kt,Penguins.kt,kt,3107.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/data/Stocks.kt,Stocks.kt,kt,2813.0,0.0
lets-plot,docs/f-24e/waterfall_plot.ipynb,waterfall_plot.ipynb,ipynb,2751.0,943.0
lets-plot,docs/dev/notebooks/legend_override_aes.ipynb,legend_override_aes.ipynb,ipynb,2106.0,0.0
lets-plot,docs/dev/notebooks/bar_annotations_contrast_adj.ipynb,bar_annotations_contrast_adj.ipynb,ipynb,2070.0,15.0
lets-plot,docs/dev/notebooks/custom_legend.ipynb,custom_legend.ipynb,ipynb,1937.0,273.0
lets-plot,docs/dev/notebooks/band.ipynb,band.ipynb,ipynb,1908.0,76.0
lets-plot,docs/dev/notebooks/positioning.ipynb,positioning.ipynb,ipynb,1865.0,0.0
lets-plot,python-package/lets_plot/plot/geom.py,geom.py,py,1818.0,650.0
lets-plot,docs/f-24e/manual_legend.ipynb,manual_legend.ipynb,ipynb,1632.0,470.0
lets-plot,docs/dev/notebooks/regression_as_discrete.ipynb,regression_as_discrete.ipynb,ipynb,1612.0,0.0
lets-plot,docs/dev/notebooks/geom_segment.ipynb,geom_segment.ipynb,ipynb,1584.0,0.0
lets-plot,docs/dev/notebooks/issue845.ipynb,issue845.ipynb,ipynb,1574.0,0.0
lets-plot,docs/f-24a/geom_curve.ipynb,geom_curve.ipynb,ipynb,1541.0,841.0
lets-plot,docs/f-24a/coord_polar.ipynb,coord_polar.ipynb,ipynb,1433.0,344.0
lets-plot,docs/f-24g/superscript_exponent.ipynb,superscript_exponent.ipynb,ipynb,1428.0,50.0
lets-plot,docs/f-24g/theme_legend_margins.ipynb,theme_legend_margins.ipynb,ipynb,1269.0,86.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/waterfall/OptionsBuilderTest.kt,OptionsBuilderTest.kt,kt,1106.0,162.0
lets-plot,docs/f-24g/theme_legend_key.ipynb,theme_legend_key.ipynb,ipynb,1090.0,85.0
lets-plot,docs/f-24g/qq_plot_marginal.ipynb,qq_plot_marginal.ipynb,ipynb,1089.0,139.0
lets-plot,docs/f-24g/expand_limits.ipynb,expand_limits.ipynb,ipynb,1037.0,57.0
lets-plot,docs/dev/notebooks/geom_curve_to_annotate.ipynb,geom_curve_to_annotate.ipynb,ipynb,1025.0,83.0
lets-plot,docs/f-24b/auto_rotate.ipynb,auto_rotate.ipynb,ipynb,935.0,23.0
lets-plot,docs/f-24g/latex_support.ipynb,latex_support.ipynb,ipynb,932.0,39.0
lets-plot,docs/dev/notebooks/auto_orientation_discretes_with_user_input.ipynb,auto_orientation_discretes_with_user_input.ipynb,ipynb,888.0,0.0
lets-plot,docs/f-24a/graph_edges.ipynb,graph_edges.ipynb,ipynb,860.0,0.0
lets-plot,docs/dev/notebooks/set_multiple_themes.ipynb,set_multiple_themes.ipynb,ipynb,855.0,0.0
lets-plot,docs/f-24b/facet_multiline_titles.ipynb,facet_multiline_titles.ipynb,ipynb,844.0,27.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/BarMarkTransformTest.kt,BarMarkTransformTest.kt,kt,840.0,217.0
lets-plot,docs/dev/notebooks/LP-1086.ipynb,LP-1086.ipynb,ipynb,831.0,0.0
lets-plot,docs/dev/notebooks/crossBar_middle_LPK_233.ipynb,crossBar_middle_LPK_233.ipynb,ipynb,811.0,41.0
lets-plot,docs/dev/notebooks/crossbar_tooltip.ipynb,crossbar_tooltip.ipynb,ipynb,799.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/waterfall/WaterfallPlotOptionsBuilder.kt,WaterfallPlotOptionsBuilder.kt,kt,738.0,304.0
lets-plot,docs/dev/notebooks/geom_text.ipynb,geom_text.ipynb,ipynb,732.0,53.0
lets-plot,docs/f-24g/check_overlap.ipynb,check_overlap.ipynb,ipynb,725.0,36.0
lets-plot,docs/f-24g/linetype_custom.ipynb,linetype_custom.ipynb,ipynb,688.0,39.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/SquareFrameOfReference.kt,SquareFrameOfReference.kt,kt,662.0,604.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/PolarFrameOfReference.kt,PolarFrameOfReference.kt,kt,660.0,437.0
lets-plot,docs/dev/notebooks/param_check_overlap.ipynb,param_check_overlap.ipynb,ipynb,660.0,0.0
lets-plot,docs/f-24b/param_size_unit.ipynb,param_size_unit.ipynb,ipynb,658.0,29.0
lets-plot,docs/dev/notebooks/scientific_notation.ipynb,scientific_notation.ipynb,ipynb,646.0,40.0
lets-plot,docs/dev/notebooks/theme_panel_padding.ipynb,theme_panel_padding.ipynb,ipynb,643.0,185.0
lets-plot,docs/dev/notebooks/save_svg_html_as_text.ipynb,save_svg_html_as_text.ipynb,ipynb,643.0,0.0
lets-plot,docs/dev/notebooks/parallel_coord_plot.ipynb,parallel_coord_plot.ipynb,ipynb,627.0,267.0
lets-plot,docs/f-24g/interactive_links.ipynb,interactive_links.ipynb,ipynb,618.0,185.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/waterfall/WaterfallUtil.kt,WaterfallUtil.kt,kt,600.0,309.0
lets-plot,docs/dev/notebooks/rotate_points.ipynb,rotate_points.ipynb,ipynb,597.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/data/Population.kt,Population.kt,kt,581.0,0.0
lets-plot,docs/f-24a/theme_panel_inset.ipynb,theme_panel_inset.ipynb,ipynb,577.0,224.0
lets-plot,docs/f-24g/theme_facet_strip_xy.ipynb,theme_facet_strip_xy.ipynb,ipynb,570.0,36.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/VegaPlotConverter.kt,VegaPlotConverter.kt,kt,566.0,293.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/PolarAxisUtil.kt,PolarAxisUtil.kt,kt,560.0,355.0
lets-plot,docs/f-24f/new_stat_bin_vars.ipynb,new_stat_bin_vars.ipynb,ipynb,549.0,0.0
lets-plot,docs/f-24g/waterfall_plot_base.ipynb,waterfall_plot_base.ipynb,ipynb,547.0,26.0
lets-plot,docs/dev/notebooks/latex.ipynb,latex.ipynb,ipynb,541.0,18.0
lets-plot,build.gradle.kts,build.gradle.kts,kts,536.0,120.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/Util.kt,Util.kt,kt,526.0,261.0
lets-plot,docs/f-24b/param_dpi.ipynb,param_dpi.ipynb,ipynb,524.0,115.0
lets-plot,docs/f-24g/interact_pan_zoom.ipynb,interact_pan_zoom.ipynb,ipynb,519.0,39.0
lets-plot,docs/f-24c/return_as_text.ipynb,return_as_text.ipynb,ipynb,512.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/DrawRectFeedback.kt,DrawRectFeedback.kt,kt,508.0,355.0
lets-plot,future_changes.md,future_changes.md,md,507.0,505.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/util/LinesHelper.kt,LinesHelper.kt,kt,500.0,349.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/StatTransformTest.kt,StatTransformTest.kt,kt,480.0,2.0
lets-plot,docs/dev/notebooks/histogram_threshold.ipynb,histogram_threshold.ipynb,ipynb,475.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/CurveGeom.kt,CurveGeom.kt,kt,470.0,395.0
lets-plot,docs/dev/notebooks/wind_rose.ipynb,wind_rose.ipynb,ipynb,470.0,11.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/tiles/PlotTilesConfig.kt,PlotTilesConfig.kt,kt,467.0,110.0
lets-plot,docs/f-24e/theme_plot_title_position.ipynb,theme_plot_title_position.ipynb,ipynb,464.0,12.0
lets-plot,docs/f-24e/legend_override_aes.ipynb,legend_override_aes.ipynb,ipynb,441.0,20.0
lets-plot,docs/dev/notebooks/issue_626.ipynb,issue_626.ipynb,ipynb,440.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/PlotToolEventDispatcher.kt,PlotToolEventDispatcher.kt,kt,431.0,183.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/DataTransformTest.kt,DataTransformTest.kt,kt,430.0,66.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/CoordPolarPlotSpecs.kt,CoordPolarPlotSpecs.kt,kt,426.0,1.0
lets-plot,platf-w3c/src/jsTest/kotlin/org/jetbrains/letsPlot/core/platf/dom/DomMouseEventMapperTest.kt,DomMouseEventMapperTest.kt,kt,419.0,73.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/LinkLabel.kt,LinkLabel.kt,kt,413.0,44.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/util/GeomHelper.kt,GeomHelper.kt,kt,411.0,213.0
lets-plot,plot-base/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/commons/geometry/VisvalingamWhyattSimplificationTest.kt,VisvalingamWhyattSimplificationTest.kt,kt,411.0,4.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/sampling/method/VertexSamplingTest.kt,VertexSamplingTest.kt,kt,396.0,99.0
lets-plot,docs/f-24b/parameter_dpi.ipynb,parameter_dpi.ipynb,ipynb,385.0,385.0
lets-plot,docs/dev/notebooks/radar_plot.ipynb,radar_plot.ipynb,ipynb,384.0,0.0
lets-plot,docs/f-24e/geom_histogram_threshold.ipynb,geom_histogram_threshold.ipynb,ipynb,374.0,79.0
lets-plot,docs/f-24b/theme_plot_inset.ipynb,theme_plot_inset.ipynb,ipynb,366.0,24.0
lets-plot,docs/f-24b/theme_linetype.ipynb,theme_linetype.ipynb,ipynb,364.0,12.0
lets-plot,commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NumberFormatTypeGTest.kt,NumberFormatTypeGTest.kt,kt,363.0,33.0
lets-plot,CHANGELOG.md,CHANGELOG.md,md,363.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/PlotTile.kt,PlotTile.kt,kt,356.0,261.0
lets-plot,js-package/src/jsMain/kotlin/MonolithicJs.kt,MonolithicJs.kt,kt,351.0,219.0
lets-plot,docs/f-24e/legend_title.ipynb,legend_title.ipynb,ipynb,347.0,15.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/util/PlotHtmlHelper.kt,PlotHtmlHelper.kt,kt,346.0,176.0
lets-plot,docs/f-24e/geom_band.ipynb,geom_band.ipynb,ipynb,338.0,29.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/SquareFrameOfReferenceGridTest.kt,SquareFrameOfReferenceGridTest.kt,kt,337.0,62.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/ScaleBreaks.kt,ScaleBreaks.kt,kt,333.0,57.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/svg/LatexTerm.kt,LatexTerm.kt,kt,330.0,1.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/PolarFrameOfReferenceProvider.kt,PolarFrameOfReferenceProvider.kt,kt,315.0,201.0
lets-plot,python-package/lets_plot/bistro/waterfall.py,waterfall.py,py,314.0,62.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/guide/PolarAxisComponent.kt,PolarAxisComponent.kt,kt,312.0,142.0
lets-plot,docs/f-24a/geom_label_alpha_stroke.ipynb,geom_label_alpha_stroke.ipynb,ipynb,310.0,50.0
lets-plot,js-package/src/jsMain/kotlin/tools/SandboxToolbarJs.kt,SandboxToolbarJs.kt,kt,304.0,180.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/annotation/BarAnnotation.kt,BarAnnotation.kt,kt,303.0,8.0
lets-plot,python-package/lets_plot/plot/scale_colormap_mpl.py,scale_colormap_mpl.py,py,303.0,6.0
lets-plot,commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/formatting/number/DecimalTest.kt,DecimalTest.kt,kt,287.0,287.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NumberFormat.kt,NumberFormat.kt,kt,285.0,523.0
lets-plot,docs/f-24a/geom_curve_on_map.ipynb,geom_curve_on_map.ipynb,ipynb,285.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/SegmentGeom.kt,SegmentGeom.kt,kt,284.0,316.0
lets-plot,demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/tools/SandboxToolbar.kt,SandboxToolbar.kt,kt,282.0,171.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/path/PathRenderer.kt,PathRenderer.kt,kt,275.0,332.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/number/Decimal.kt,Decimal.kt,kt,272.0,272.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/annotation/PieAnnotation.kt,PieAnnotation.kt,kt,272.0,2.0
lets-plot,docs/f-24e/scale_cmapmpl.ipynb,scale_cmapmpl.ipynb,ipynb,270.0,11.0
lets-plot,js-package/src/jsMain/kotlin/tools/DefaultToolbarJs.kt,DefaultToolbarJs.kt,kt,269.0,46.0
lets-plot,docs/dev/notebooks/heatmap_in_polar_coord.ipynb,heatmap_in_polar_coord.ipynb,ipynb,264.0,9.0
lets-plot,docs/f-24e/geom_histogram_trim.ipynb,geom_histogram_trim.ipynb,ipynb,261.0,261.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/TickMarkConverterTest.kt,TickMarkConverterTest.kt,kt,261.0,52.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/tiles/PlotGeomTilesUtil.kt,PlotGeomTilesUtil.kt,kt,260.0,49.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/SegmentAndCurve.kt,SegmentAndCurve.kt,kt,260.0,28.0
lets-plot,docs/dev/notebooks/boxplot_exception.ipynb,boxplot_exception.ipynb,ipynb,252.0,0.0
lets-plot,docs/dev/notebooks/tile_linetype.ipynb,tile_linetype.ipynb,ipynb,252.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/WaterfallPlotSpecChange.kt,WaterfallPlotSpecChange.kt,kt,251.0,59.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/AxisUtil.kt,AxisUtil.kt,kt,250.0,240.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/PlotConfigFrontendUtil.kt,PlotConfigFrontendUtil.kt,kt,246.0,330.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/TooltipRenderer.kt,TooltipRenderer.kt,kt,245.0,144.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/LegendAssembler.kt,LegendAssembler.kt,kt,241.0,146.0
lets-plot,js-package/src/jsMain/kotlin/FigureModelJs.kt,FigureModelJs.kt,kt,241.0,117.0
lets-plot,platf-w3c/src/jsMain/kotlin/org/jetbrains/letsPlot/platf/w3c/mapping/dom/DomMouseEventMapper.kt,DomMouseEventMapper.kt,kt,236.0,128.0
lets-plot,docs/f-24b/geom_spoke_arrow.ipynb,geom_spoke_arrow.ipynb,ipynb,231.0,9.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/FrameOfReferenceBase.kt,FrameOfReferenceBase.kt,kt,227.0,11.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/qq/QQPlotOptionsBuilder.kt,QQPlotOptionsBuilder.kt,kt,224.0,92.0
lets-plot,docs/f-24b/geom_spoke_on_map.ipynb,geom_spoke_on_map.ipynb,ipynb,223.0,10.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/RuleMarkTransformTest.kt,RuleMarkTransformTest.kt,kt,222.0,8.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/IsAesDiscreteTest.kt,IsAesDiscreteTest.kt,kt,216.0,0.0
lets-plot,commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NumberFormatTypeETest.kt,NumberFormatTypeETest.kt,kt,209.0,169.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/CustomLegend.kt,CustomLegend.kt,kt,206.0,17.0
lets-plot,commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/formatting/number/FloatingTest.kt,FloatingTest.kt,kt,206.0,3.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/Waterfall.kt,Waterfall.kt,kt,205.0,7.0
lets-plot,python-package/lets_plot/__init__.py,__init__.py,py,203.0,99.0
lets-plot,docs/dev/notebooks/LP-736-livemap.ipynb,LP-736-livemap.ipynb,ipynb,200.0,24.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/plotson/InlineOptionsTest.kt,InlineOptionsTest.kt,kt,200.0,15.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NormalizedFloat.kt,NormalizedFloat.kt,kt,200.0,0.0
lets-plot,docs/dev/notebooks/interactive_links.ipynb,interactive_links.ipynb,ipynb,200.0,0.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/util/ArrowSupport.kt,ArrowSupport.kt,kt,198.0,1.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/BoxplotMarkTransformTest.kt,BoxplotMarkTransformTest.kt,kt,196.0,16.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/PolarCoordProvider.kt,PolarCoordProvider.kt,kt,192.0,148.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/BandGeom.kt,BandGeom.kt,kt,192.0,73.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/json/JsonFormatter.kt,JsonFormatter.kt,kt,192.0,56.0
lets-plot,python-package/test/plot/test_series_annotations.py,test_series_annotations.py,py,191.0,88.0
lets-plot,platf-awt/src/jvmMain/kotlin/org/jetbrains/letsPlot/awt/plot/component/PlotPanelFigureModel.kt,PlotPanelFigureModel.kt,kt,188.0,83.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/TooltipCheckLabelInLines.kt,TooltipCheckLabelInLines.kt,kt,188.0,31.0
lets-plot,plot-image-export/build.gradle.kts,build.gradle.kts,kts,187.0,12.0
lets-plot,python-package/lets_plot/plot/scale.py,scale.py,py,186.0,158.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/tile/TopDownTileLayoutTest.kt,TopDownTileLayoutTest.kt,kt,186.0,2.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/ErrorBarMarkTransformTest.kt,ErrorBarMarkTransformTest.kt,kt,185.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/PlotAssembler.kt,PlotAssembler.kt,kt,182.0,167.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/tile/PolarTileLayout.kt,PolarTileLayout.kt,kt,182.0,124.0
lets-plot,python-package/lets_plot/plot/theme_.py,theme_.py,py,181.0,49.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/ScaleFormatWhenDiscreteDateTimeTest.kt,ScaleFormatWhenDiscreteDateTimeTest.kt,kt,179.0,1.0
lets-plot,demo/plot/src/jvmBrowserMain/kotlin/demo/plot/browser/tools/PlotToolsBrowserDemoUtil.kt,PlotToolsBrowserDemoUtil.kt,kt,178.0,22.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/FrameOfReferenceProviderBase.kt,FrameOfReferenceProviderBase.kt,kt,177.0,1.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/FacetWrapFreeDiscreteScale.kt,FacetWrapFreeDiscreteScale.kt,kt,173.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/svg/RichText.kt,RichText.kt,kt,172.0,142.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/tile/PolarTileLayoutTest.kt,PolarTileLayoutTest.kt,kt,172.0,31.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/PolarBreaksTest.kt,PolarBreaksTest.kt,kt,171.0,15.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/util/ArrowSpec.kt,ArrowSpec.kt,kt,170.0,193.0
lets-plot,docs/f-24d/rotate_makers.ipynb,rotate_makers.ipynb,ipynb,170.0,6.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/ErrorBandMarkTransformTest.kt,ErrorBandMarkTransformTest.kt,kt,168.0,9.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/util/sizing/SizingPolicy.kt,SizingPolicy.kt,kt,168.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/OptionsSelector.kt,OptionsSelector.kt,kt,166.0,90.0
lets-plot,python-package/test/plot/test_data_meta_annotations.py,test_data_meta_annotations.py,py,161.0,16.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/PlotAssemblerUtil.kt,PlotAssemblerUtil.kt,kt,160.0,126.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/Band.kt,Band.kt,kt,160.0,0.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/CoordPolarTest.kt,CoordPolarTest.kt,kt,158.0,75.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/VegaTransformHelper.kt,VegaTransformHelper.kt,kt,156.0,34.0
lets-plot,plot-builder/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/LegendAssemblerTest.kt,LegendAssemblerTest.kt,kt,156.0,0.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/math/Math.kt,Math.kt,kt,155.0,22.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/RectMarkTransformTest.kt,RectMarkTransformTest.kt,kt,152.0,16.0
lets-plot,commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/intern/json/JsonSupportTest.kt,JsonSupportTest.kt,kt,152.0,1.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/TooltipConfigTest.kt,TooltipConfigTest.kt,kt,151.0,117.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/LayerConfig.kt,LayerConfig.kt,kt,150.0,44.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/Path.kt,Path.kt,kt,149.0,131.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/Option.kt,Option.kt,kt,149.0,14.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/Issue_facet_free_x_barchart_955.kt,Issue_facet_free_x_barchart_955.kt,kt,149.0,3.0
lets-plot,js-package/src/jsMain/kotlin/sizing/SizingPolicy.kt,SizingPolicy.kt,kt,148.0,148.0
lets-plot,python-package/lets_plot/plot/util.py,util.py,py,145.0,146.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/guide/GridComponent.kt,GridComponent.kt,kt,143.0,79.0
lets-plot,python-package/lets_plot/plot/core.py,core.py,py,143.0,68.0
lets-plot,python-package/lets_plot/plot/series_meta.py,series_meta.py,py,142.0,13.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/geometry/Curve.kt,Curve.kt,kt,142.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/tiles/PlotGeomTilesBase.kt,PlotGeomTilesBase.kt,kt,140.0,4.0
lets-plot,README.md,README.md,md,139.0,121.0
lets-plot,js-package/src/jsMain/kotlin/FigureToHtml.kt,FigureToHtml.kt,kt,139.0,84.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/GeomInteractionBuilderCreationTest.kt,GeomInteractionBuilderCreationTest.kt,kt,137.0,79.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/tile/TopDownTileLayout.kt,TopDownTileLayout.kt,kt,136.0,145.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/breaks/NonlinearBreaksHelper.kt,NonlinearBreaksHelper.kt,kt,136.0,13.0
